name,cloth,caption,PSNR,SSIM,LPIPS,CLIPScore
08430_00.jpg,02093_00.jpg,a photo of a person wearing the target garment,15.552627040033828,0.7861517071723938,0.13149259984493256,0.283647745847702
08624_00.jpg,03846_00.jpg,a photo of a person wearing the target garment,16.705614389606588,0.7651862502098083,0.14703652262687683,0.2756960988044739
08627_00.jpg,10090_00.jpg,a photo of a person wearing the target garment,16.979186824377013,0.6964561939239502,0.20005129277706146,0.27191361784935
08402_00.jpg,02660_00.jpg,a photo of a person wearing the target garment,13.494937563105529,0.6658397316932678,0.27706271409988403,0.2725239098072052
03731_00.jpg,01727_00.jpg,a photo of a person wearing the target garment,16.229693219372805,0.7305164933204651,0.20355191826820374,0.25336959958076477
13283_00.jpg,02401_00.jpg,a photo of a person wearing the target garment,18.171750916956242,0.6680657863616943,0.19861014187335968,0.25801724195480347
04339_00.jpg,09616_00.jpg,a photo of a person wearing the target garment,14.048793009364262,0.7465832829475403,0.30336686968803406,0.2886520326137543
13400_00.jpg,01893_00.jpg,a photo of a person wearing the target garment,14.677530055252028,0.6832395195960999,0.24792325496673584,0.27459901571273804
07331_00.jpg,07847_00.jpg,a photo of a person wearing the target garment,15.939825947899902,0.7035068869590759,0.18878161907196045,0.2695430517196655
14556_00.jpg,03473_00.jpg,a photo of a person wearing the target garment,15.47165268763054,0.6375982165336609,0.1859196126461029,0.24788421392440796
02288_00.jpg,03349_00.jpg,a photo of a person wearing the target garment,14.320470442814488,0.7356368899345398,0.25285056233406067,0.28386828303337097
11590_00.jpg,10996_00.jpg,a photo of a person wearing the target garment,16.49096212929954,0.714404821395874,0.2928997874259949,0.26422184705734253
00158_00.jpg,04133_00.jpg,a photo of a person wearing the target garment,16.296322645372342,0.7120166420936584,0.2372296154499054,0.28201091289520264
00991_00.jpg,04107_00.jpg,a photo of a person wearing the target garment,16.126621727860698,0.7374048233032227,0.2212778925895691,0.2729286551475525
04699_00.jpg,14024_00.jpg,a photo of a person wearing the target garment,14.862235038901254,0.7304585576057434,0.2365090250968933,0.2747206687927246
13988_00.jpg,08236_00.jpg,a photo of a person wearing the target garment,16.336630095556423,0.7436054348945618,0.18491864204406738,0.23877933621406555
11912_00.jpg,10380_00.jpg,a photo of a person wearing the target garment,18.52698940476477,0.824181854724884,0.19701877236366272,0.2749762535095215
07396_00.jpg,08359_00.jpg,a photo of a person wearing the target garment,15.92275417867318,0.7436181902885437,0.1679147183895111,0.3035140335559845
04700_00.jpg,04896_00.jpg,a photo of a person wearing the target garment,15.104715365234348,0.6555564999580383,0.24538622796535492,0.2797378897666931
07015_00.jpg,07124_00.jpg,a photo of a person wearing the target garment,15.96728698916079,0.6922217011451721,0.20436277985572815,0.2683955430984497
03814_00.jpg,07968_00.jpg,a photo of a person wearing the target garment,15.134874816402641,0.7282469272613525,0.22764822840690613,0.2736049294471741
03392_00.jpg,03316_00.jpg,a photo of a person wearing the target garment,17.72825893574485,0.7574144005775452,0.14364345371723175,0.2717199921607971
01066_00.jpg,05862_00.jpg,a photo of a person wearing the target garment,15.900966151908474,0.7001010775566101,0.19402001798152924,0.2791128158569336
08633_00.jpg,02291_00.jpg,a photo of a person wearing the target garment,15.839264598756053,0.7786497473716736,0.1914331614971161,0.270723819732666
09204_00.jpg,01474_00.jpg,a photo of a person wearing the target garment,18.622319706718493,0.7348436713218689,0.19864994287490845,0.2690826952457428
00287_00.jpg,10410_00.jpg,a photo of a person wearing the target garment,14.858585150771518,0.682910680770874,0.28073593974113464,0.25031188130378723
03524_00.jpg,00069_00.jpg,a photo of a person wearing the target garment,19.213039144689567,0.8502671122550964,0.1295802891254425,0.2637328505516052
03407_00.jpg,14531_00.jpg,a photo of a person wearing the target garment,14.87305598565854,0.7821131348609924,0.2418096363544464,0.2720944583415985
04783_00.jpg,01248_00.jpg,a photo of a person wearing the target garment,14.578858105958703,0.7698944211006165,0.2603517174720764,0.28228724002838135
14586_00.jpg,03126_00.jpg,a photo of a person wearing the target garment,15.525405438221316,0.7571218609809875,0.22928649187088013,0.26383548974990845
13532_00.jpg,03145_00.jpg,a photo of a person wearing the target garment,19.273066270028096,0.6240661144256592,0.19268210232257843,0.25471231341362
04611_00.jpg,04630_00.jpg,a photo of a person wearing the target garment,12.961896224290868,0.6162829399108887,0.35785651206970215,0.277700275182724
02518_00.jpg,03527_00.jpg,a photo of a person wearing the target garment,13.166386470010039,0.7573092579841614,0.25681352615356445,0.2855756878852844
01963_00.jpg,07560_00.jpg,a photo of a person wearing the target garment,13.979015266844785,0.7035262584686279,0.2820996046066284,0.27562078833580017
06968_00.jpg,02595_00.jpg,a photo of a person wearing the target garment,15.310409980147808,0.848608672618866,0.15502171218395233,0.2738156318664551
13523_00.jpg,05979_00.jpg,a photo of a person wearing the target garment,16.14510429868021,0.7798840999603271,0.25017789006233215,0.28389492630958557
07421_00.jpg,11373_00.jpg,a photo of a person wearing the target garment,16.536262847531294,0.6927798390388489,0.2224401831626892,0.25612950325012207
